NIT,NOMBRE,CALIFICACION
79088332215,Revkah Ripon,4.76
14848053559,Kissie Greenslade,4.18
23714233436,Putnem Palethorpe,4.67
04625561082,Averyl Hurry,4.67
72418233209,Burch Attwooll,4.3
40357626245,Claudius Kaasman,1.89
81802768688,Fields Probets,2.62
58496272727,Esmeralda Roskams,2.11
21734186315,Camille Vardy,4.03
87562308917,Bliss Pagram,4.98
43456940790,Nance Castro,1.33
78648476300,Kane McFadzean,4.28
05293753137,Frederigo Parade,3.02
21061140231,Kendricks Frankcombe,1.1
01991649309,Orran Crowche,4.5
32603928785,Carlee Bell,1.94
02502164429,Ferdinande Papa,2.33
21499456544,Guy O'Dulchonta,4.87
50865450592,Norry Seabridge,4.54
10138674884,Gav LLelweln,2.66
65974143164,Maggy Chimenti,3.63
39171472260,Myrta Pickup,2.47
66690044631,Annie Giddings,1.64
76181599961,Kristen Weston,3.71
71316638006,Cori Full,3.13
96136863664,Chanda Methingam,3.32
29353385330,Quintina McCarrick,1.15
07694138829,Sansone Tukely,2.67
87807580214,Wanids Elgram,2.34
42228546140,Edwina Bartzen,3.03
99165028596,Reeba Sager,3.63
17526598478,Manda Beaufoy,3.78
12627261616,Elmira Geistmann,2.51
94339071841,Fields Hadigate,1.95
61147440631,Vernon Harrop,2.07
97098203910,Dell Bridgeland,2.28
49189812401,Jemmy Clyant,1.37
75634957762,Lamar Mart,1.45
28374308654,Lillis Moryson,2.71
82511661319,Dorrie Hedde,2.77
48656254554,Nye Martinec,2.15
44271424419,Max Halston,2.03
88160663252,Sim Scramage,3.48
69282970749,Audrie Bicknell,3.11
60778513773,Stearne Coster,2.81
94527079424,Meredith Fountaine,2.15
08514012217,Benedict Etuck,1.48
80057934830,Loella Staneland,2.96
29263264781,Kaila Cella,3.4
31278962444,Jocko Denison,1.89
88548655801,Salim Beaby,3.47
53949788474,Rivi Kliment,1.47
25536715857,Daniella Strippling,3.44
84088483723,Alanna Marsland,2.23
36226853299,Toinette Teal,4.11
56282579526,Annabel Windmill,4.82
72059128559,Fidole Mathes,1.55
24709067560,Paddie Boyen,4.0
60866040615,Mechelle Chalcot,4.49
38431893693,Carie Nucci,3.35
36230657027,Kayne Vamplew,2.3
58809105857,Belinda Beccera,4.69
84117700028,Devinne Krug,1.94
32598767416,Dillie Darycott,2.26
94531679275,Dottie Chatfield,4.34
24999523632,Clarinda Bandey,4.28
05185628955,Livia Budge,2.1
43300164199,Gabby Drinkwater,1.99
15697222860,Rickard Sullens,2.96
85449354243,Cyrille Cheak,1.95
92302425998,Berkly Pixton,4.02
76337921452,Lida Butlin,1.05
71298111649,Natividad Craske,4.16
14644740634,Tessie Bennison,4.22
70531139531,April Donald,4.56
97858074037,Jillene Vyvyan,2.11
48111344199,Drusilla Nizard,4.05
68128201305,Casey Klink,1.68
68272403074,Curtis Baddiley,3.63
96870426927,Ekaterina Layton,4.66
84706839263,Carlynn Jeffray,3.96
83760954596,Patti Padley,1.54
06602196356,Ernesta Butchart,2.49
53677573063,Ashley Spincke,3.83
83548590265,Chester Dennant,4.15
53022803656,Dallon Bugby,1.73
43467021764,Perrine Kobera,2.86
95344918971,Bret Blaszczak,1.36
52260933954,Hope Holligan,4.58
24205734404,Georgetta Vivians,1.88
45169287336,Dannye Penwright,1.57
90391510481,Sammie Boustead,2.67
23733131972,Faber Matula,1.03
84894268109,Elyn Fanton,3.07
06469004090,Jennette Muddiman,2.15
87586860274,Jo ann Killough,2.68
98703262962,Libbie Vassar,2.98
71141398233,See Parram,1.41
25910754071,Arturo Stygall,4.19
87057124914,Laetitia Brownsell,4.72
34878557873,Reube Verdun,1.5
19031977095,Nicol Sproat,1.49
22058446886,Milo Canter,4.32
78636031986,Debbi Altimas,4.81
18088952889,Misty Querree,3.32
43156332793,Karon Langdon,1.73
74726931549,Brennen McCourt,3.02
24934266438,Emalia Slavin,4.87
65929598535,Hashim Bettlestone,2.36
69860302332,Pepito Bedlington,4.4
77436067291,Ennis Leckie,2.01
37294352078,Hyman Acarson,3.66
30730095673,Josephine Hadlington,3.81
62833465754,Gerda Zywicki,2.59
30505885001,Aldrich Boice,3.25
90026404317,Harrison Southcoat,2.44
96140057355,Putnem Mc-Kerley,2.7
78116307139,Sig Jarry,1.92
12592116866,Irwin Lacase,1.82
25584148940,Cyrille Epilet,1.32
45098034132,Torey Carlsson,1.18
73844959259,Erhard Deabill,2.01
81423673758,Cedric Sharple,3.68
81583659079,Briney Slimme,3.83
94198430714,Putnem Guerrier,4.11
55150260705,Fayth Tidball,1.83
94210982016,Marne Moreman,1.24
83543683998,Clovis Skipsea,3.16
97676964365,Rhodia Deare,2.67
51221827353,Jordan Velareal,1.81
60586503355,Waylen Jeffes,3.04
62963118618,Ruggiero Ayres,3.55
72979902662,Marty Boylund,3.69
30005895841,Rufus Cecil,1.58
03740207462,Merna Pinnegar,4.77
53316920795,Erl Toffanelli,3.08
49201238819,Leesa Stodd,1.77
37150525361,Bethena Troke,2.5
76201696582,Virgil Scudamore,3.14
42032939088,Maribelle Armand,2.36
15349694384,Thaxter Dunton,4.75
63087201536,Cordell Edmons,3.24
71607156936,Kylen Bytheway,1.98
30061866161,Zonda Brounfield,2.81
97989736121,Trumaine Marham,1.36
01373765819,Jolyn Waring,2.43
09097042315,Wini Tomczykiewicz,1.91
94220098637,Roxanne Billett,3.95
00196065398,Dael Dadds,2.2
16144223716,Sydel Helstrip,3.99
15186211176,Brit Knapp,2.47
37249697361,Katee Lockhart,1.09
46792799373,Riordan Abbott,2.46
47301428242,Ora Castagne,3.47
47016596421,Sterne Fortescue,2.17
22618493514,Natale De Beauchamp,4.24
06722501123,Eleni Frear,2.39
62710362859,Ara Frew,2.05
63984288744,Guido Furbank,2.52
57132766823,Allyn Aspenlon,1.89
20273444507,Rica Orr,1.11
70262063938,Broddie Eatherton,2.24
02538553820,Pattie Gretham,3.34
84405306002,Derby Brunsden,4.42
38815433980,Justin Laden,1.56
16038796038,Ruy Coult,2.2
97111252236,Erasmus Leppo,3.35
24183944539,Goldia Cockitt,2.69
48146072834,Aindrea Bush,1.41
21127688178,Laureen Oakenfull,3.61
71992899961,Dannie Gwyn,3.25
92060159476,Tiffany MacGillicuddy,3.99
31393936389,Milton Cord,2.3
31633962436,Jaquelyn Iacovides,3.67
23078212081,Dalton Coltart,1.08
28416885887,Colly Coppeard,1.08
32194048858,Corinne McEttigen,2.96
64856063835,Clay Kilbourn,3.24
77183780275,Florie Walesa,3.18
04103738315,Guthrie Fitkin,2.32
71987395198,Fabiano Cyseley,4.78
09861219413,Babbie Faustian,4.11
59277713095,Jeniece Ormiston,2.73
77801232412,Garrick Hanaby,1.14
24515619995,Nell Peak,3.25
28307396376,Raina Boundey,4.29
51421121084,Ozzy Duny,3.12
42397974639,Sophi Dayce,2.71
39210732928,Sonja Waggitt,2.2
32429599270,Gayel Kivits,3.4
85391595058,Farlay Kittoe,3.7
56346234849,Hobey Slinn,1.89
58054357598,Charla Marfield,1.14
40164040396,Talia Erdes,3.58
03737032817,Lyman Esby,3.63
27841256934,Lionel Goodband,3.85
94760240189,Moina Tewkesbury.,2.66
03882711829,Bartlet Anthona,4.51
11607816669,Mal Micallef,1.67
65950174196,Fleming Beardon,3.92
93913262435,Abraham McGown,2.45
50405289404,Jennine O'Kelly,4.5
42766147198,Shanie Tinklin,1.89
02460016611,Melanie Bumpass,3.71
62774603821,Wallas Sebrook,3.85
39149617667,Danny Jouanot,2.36
46968716157,Fiann Habert,3.94
00996347923,Raina Mattiazzo,2.49
96774752473,Lydia Ville,1.45
44418768917,Andrea Raeside,1.23
44956702193,Buiron Hazelby,3.27
05927877303,Eduardo Cork,4.53
04464230536,Gianna Hance,1.73
21882350646,Kendricks Vause,1.84
47855698744,Jackie Toun,2.67
78410113995,Skipton Danielski,2.43
89470456220,Hailee Brobyn,2.68
09259169934,Marlow Allkins,3.39
49035403065,Lionel de Banke,2.55
24044416354,Mac Gash,2.61
06853996613,Cassie Bartoleyn,3.41
78250203271,Nicola Fish,2.83
10166623572,Octavia Summerskill,4.58
97922895314,Barnabas Shilston,3.68
57752028833,Andrew Ray,3.35
86896709654,Corrie Vynoll,3.62
84887643013,Jeannette Cafferky,3.77
74361149732,Wylie Casperri,2.68
86641713129,Ashby Sandells,1.43
69042897348,Felipe Stentiford,2.34
32183253213,Harmony Pedersen,3.12
38180572687,Maude Ortell,1.4
35865965669,Ira Sexstone,4.48
80610864360,Dalis Mac Giany,2.84
76854540739,Kathleen Attawell,2.29
02806610234,Magdaia Digges,4.22
85804313610,Melodee Pleming,1.36
31826453514,Fanni Greason,4.55
84501060480,Chilton O'Kerin,4.77
72546319809,Wilfred Jerg,3.83
54178726090,Ethelda Liverock,1.48
49326989808,Gusty Houchen,3.71
90161909367,Deni Strickler,3.23
17761730275,Fanchette Enocksson,3.55
25213045526,Sari McFeate,3.54
26965156381,Erminia Boole,2.76
45154362661,Lars Burnhams,2.02
96263060745,Mirella Howgego,1.52
01732696383,Elfrida Espinel,2.68
89317065904,Jarred Abbs,1.93
06188709693,Nollie Vassie,1.64
37123404447,Lucina Omrod,2.33
54499027399,Stafani Ackeroyd,1.17
29530865193,Aubrette Salisbury,2.81
91089224195,Alvinia Butterly,4.49
40629975527,Jobi Frickey,4.08
01842682069,Karlik Batchley,4.99
12819944825,Ricki Isitt,3.68
34386606226,Jessalyn Lavelle,1.92
95970885943,Jasper Flode,1.55
02671556582,Smitty Foden,4.92
02596515055,Maryjo Wilmott,1.19
29612146041,Hamnet Kilmurry,1.57
78392397889,Dina Ganderton,1.51
48929334974,Liam Kovalski,1.91
51922538626,Fan Ortmann,2.6
25068644895,Granville Legrice,4.44
87841780922,Zechariah Swanwick,1.53
22247351083,Felisha Derges,1.45
66640551360,Nye Birkett,3.82
28816296223,Iolanthe Annes,3.22
44340728292,Kellen Venneur,2.16
49029307229,Renie Belsham,4.12
34919609103,Happy Hitzke,2.37
47992958885,Jereme Strafen,3.0
62444775298,Gratia Romanetti,2.6
12754714113,Clay Ogbourne,2.5
07846349276,Karilynn Frodsam,1.94
41214603390,Zebedee Underwood,2.39
84305691217,Stewart Dioniso,3.91
11680240117,Johnathan Kilroy,4.65
18897023051,Harrietta Millyard,3.6
76538359965,Brok Minard,3.1
45552286522,Madelina Hedge,3.96
99574516234,Willy MacIan,1.63
27093090571,Elvera Kopfer,2.97
28009567913,Emlen Gagie,4.44
00387221928,Sharia Watsam,1.91
13966940182,Mitzi Bricket,4.85
19460531980,Krystyna Parradice,4.33
27236058465,Ives Musgrove,3.08
64512840293,Cristobal Niessen,3.96
00861189897,Mitchell Timlin,3.18
79139471111,Cyrill Adlem,4.25
39079791954,Tabbie Binstead,3.48
00459072947,Louisa Dunkerk,4.72
48802250915,Vite Royston,1.93
44276500151,Isidoro Emanuelov,1.19
39220916719,Petra Nehl,3.99
19541565107,Irena Bootherstone,3.31
54639058428,Silvio Banghe,2.9
45080241565,Liva Broadfield,1.32
16379946472,Alix Menichini,4.92
58818603237,Kermie Barstowk,2.51
82947218669,Glendon Bleas,2.27
81995078031,Alikee Loseby,3.57
09302385743,Nari Meatcher,1.67
80429069547,Shalom Dahlgren,3.0
02819864047,Temple Cornil,2.35
12638167384,Selina Dripps,3.49
52674268917,Tally Le Gassick,4.76
41274069807,Jennilee Hoofe,3.28
56925697402,Wendi Vanni,4.1
32104739107,Talbert Genn,4.08
51285197296,Silvia Indgs,2.77
64283906624,Rozelle Gras,2.44
73165387953,Morton Shapira,1.53
21039077289,Bjorn Linfield,3.32
36789366133,Vanessa Aleevy,2.42
15866180777,Ignacius Telega,4.41
36571678337,Vin Ballham,4.67
74015995247,Barbee Follis,4.26
15518264750,Netta Anthonsen,3.91
08355271867,Torre Leggin,4.74
11878443033,Hortense Craisford,2.15
25277475884,Merle Dominiak,4.91
15310800452,Hakeem Ortelt,1.42
44933423364,Sharline Demeza,4.77
68100141571,Allene Devenny,2.18
73405483346,Giovanni Dillinton,4.37
30113233215,Ferris Mitchiner,2.17
02542501489,Renie O' Borne,2.4
28016791489,Melita Hourahan,2.9
34216251572,Angy Sherlaw,2.64
70642154704,Gerhardine Sarrell,1.85
88375514810,Robin Faint,2.97
57380575574,Murvyn Cartmell,3.35
96183811910,Pammie Danielsohn,2.89
23744134763,Daniele Critzen,4.78
37103628931,Timmy Wickman,1.18
48989670911,Josi Pettitt,2.59
03638102165,Donnie Pettiford,3.22
87659033230,Bailie Lidgley,4.56
32619417870,Vivyanne Bebis,2.13
50118040488,Easter Everly,4.04
29870134184,Blaire Cracker,4.17
31306599639,Tiffany Tilbury,1.44
21161478736,Sollie Graal,4.34
28965723129,Bayard Borrington,2.47
03136059954,Ethyl How,2.26
73128110225,Malory Bourke,4.75
01227845564,Anjela Stonhard,3.01
59467611965,Trisha Glennie,4.8
84571926815,Rolando Tawton,2.07
28837849002,Burke Kinsell,3.17
02861823674,Darline Langlands,4.79
15309444282,Sosanna Law,2.26
34092764482,Dallas Blaske,1.39
93369837568,Mei Feake,2.9
68690565646,Beilul Verney,3.81
20180138181,Tate Cottel,4.72
14453206588,Brock Tieraney,2.17
86080869039,Stephan Legerton,3.73
03966589600,Margarette Nestor,1.47
19918646673,Rosanna Gutans,3.01
44908531931,Georgeanne Urquhart,4.84
93228249398,Antoine Storie,3.72
81134799089,Gonzalo Comfort,4.19
21426107768,Chandra Kilbey,4.54
45827772834,Mickey Muldoon,3.02
34715877762,Scarlet Swindells,4.39
52172163782,Gene Flecknell,4.7
39877946857,Blakelee Pickthall,3.13
98312793990,Otho Stockow,1.09
40964745821,Emory Ginner,4.55
80450945418,Stephannie Master,1.29
75563174619,Saul Dugan,1.53
86900166392,Domeniga Laffling,4.25
38545791740,Grethel Twelftree,2.76
39202296512,Fae Roseman,3.27
64810081182,Marnie Showte,2.67
79333834643,Rossie Flint,2.16
03988496715,Barnaby Maund,3.14
94290999553,Jacynth Switzer,4.63
88581909035,Wendel Stamp,4.75
39441403743,Kaia Castellino,1.65
56489234270,Ximenes Bumphries,1.43
95236794446,Elvyn Vairow,3.42
76536750317,Wilmer Filliskirk,2.52
01758062838,Keir Jerrolt,4.92
47169852092,Anabel Skitt,4.63
40501178278,Martainn Thomkins,1.11
34837316552,Nicol Fuidge,1.42
45442199269,Marge Angell,3.11
33353162114,Jana Grzegorzewski,2.37
76236011940,Mercedes Vere,1.88
28909892294,Tedra Heintze,3.62
01052846811,Reamonn Sowley,4.09
76978389281,Sigfried Revely,1.16
69640224983,Fabian Ranken,4.6
68255828445,Bertram McLeman,3.18
79548452520,Ashien Bickardike,2.12
21285216067,Isak Beachem,4.42
81666666952,Angelle Brittlebank,1.35
02265527978,Patin Chadwen,2.54
05671549091,Norine Le Brom,2.06
00931360332,Tome Ubanks,3.16
26876939576,Shannen Alwell,4.06
27837828632,Marlon Mcall,2.46
63429920626,Gianni Jeffes,4.36
20638851584,Lombard Duck,2.2
86304548801,Bambie Richardsson,4.84
79224759435,Garreth Cowden,3.58
12414530536,Margalit Powton,3.6
91286770112,Tarra Adamou,3.79
56456933606,Gloria Kellett,2.6
92170880058,Shaun Rookwell,3.39
86881477316,Jessy Goode,2.38
19572533108,Patric Skitteral,4.02
42672605800,Ikey Bloore,1.75
71513212964,Chandra Hawkyens,3.45
30318034493,Nola Hexum,4.09
08497788660,Sydelle Ambrosoni,3.79
24236532495,Arlen Northage,1.5
70080524747,Ky Toffoletto,1.37
73552428116,Francyne Rosario,3.87
48205910769,Honey Saywell,3.66
26041395640,Pooh Yakubov,1.19
32815641961,Neel Melley,4.02
68574660755,Antonetta Gatcliff,4.63
27507437271,Katrinka Folkerts,2.81
18289316523,Allyson Rainforth,1.59
13260925244,Charmine Carlan,1.86
97185565345,Melissa Pevie,4.44
19980266646,Alexine Bruton,4.94
75259904505,Loise Gregorio,2.41
96092934049,Donnamarie Limeburner,2.72
54482110940,Ikey Grishagin,3.52
44554857276,Davie Coslett,2.08
58587124475,Avery Beesey,1.55
71583405698,Thekla Guilleton,4.91
52198519288,Mackenzie Bolan,3.27
48790252741,Husein Brothwell,2.19
32089507294,Katee Bodill,1.77
99376682868,Lin Enders,4.5
90493958358,Teresita Hinchon,4.21
52587386342,Kelsy Bard,3.69
41759090931,Ealasaid Aberkirdo,2.72
92563394783,Odilia MacAughtrie,1.3
20403548915,Ephraim Chape,3.86
79865575512,Gilbertine Hearst,2.96
93149936995,Kent Laird-Craig,1.95
40614464225,Phyllys Coniam,1.99
88426605450,Kevyn Rosie,1.32
61965118520,Matty Denzey,1.52
19479795193,Agnesse Jamot,3.62
53129500594,Gale Swainger,3.44
12046235538,Lyman Gallagher,2.98
90280073387,Alaric MacNeil,1.32
96078316599,Tadeas Hemstead,4.7
83685346963,Danita Behneke,4.06
29969288514,Allistir Floweth,3.07
66972124446,Lammond Tante,2.6
58322028927,Kit Loosmore,4.83
86299531862,Cleon Haldin,1.13
23807025100,Jenica Connue,3.85
19084419066,Tann Adamo,1.13
13379431418,Bernadina Litherborough,4.53
56910819904,Joni Eakeley,1.88
34458437220,Alfons Patrone,2.41
81463691494,Verile Hamm,2.23
32003165803,Rosaleen Coopey,2.74
00572330109,Lennie Sindle,2.26
88888239817,Dale Brownsill,3.15
54841947047,Lorianna Geistbeck,2.28
33624649212,Cinnamon Soreau,4.37
83394553284,Kora Mityakov,3.31
85812592997,Teena Winfred,2.94
79232609597,Thomasa Jerzycowski,4.04
47156721631,Gustie Kenneford,3.72
24986666847,Astrid Base,2.85
65577070088,Ewell Toderini,1.49
01778881446,Stefanie McEachern,3.78
78686658296,Delly Heibl,4.12
90522403399,Talyah Bernardoni,1.98
30475951340,Prince Shankland,2.55
42537951384,Almeta Ryott,2.19
42603444642,Lise Prettjohn,4.31
29394365745,Shay Stilly,4.6
38560554950,Loren Larham,1.17
14641304865,Red Benthall,4.11
63176607193,Zared Gajewski,4.31
07966631468,Anna-diana Sprigging,4.43
82853594658,Reeta Wrout,3.8
24386109547,Carol-jean Kenewell,1.16
92053653501,Reeva Bottjer,4.43
86591927744,Massimiliano Almack,3.12
95273464291,Layton Smidmoor,2.62
30595740980,Gasper Cossell,1.91
89346571198,Alysa Cassel,1.33
26244344890,Stu Yankov,3.71
24901646865,Niles Myrkus,3.9
58177708335,Mischa Fallis,4.55
09558672867,Westleigh Aylesbury,1.22
21027270480,Lenora Insworth,2.39
71424493363,Collin Freeland,4.06
33128335043,Lenette Gaynesford,3.9
64573519668,Jolynn Mahoney,4.84
70334810977,Delano Meddows,1.58
58299277864,Jory Orwell,1.27
85176401574,Lexine Daen,4.12
46001224878,Chaddie Beidebeke,3.1
96299584882,Leicester Lewin,3.37
53683870568,Magdaia Demonge,3.25
31287623420,Prue Poizer,4.77
51381840467,Cleavland Joscelin,4.84
01331435773,Kingston Rope,3.66
62566943892,Milo Swanwick,3.27
34800665420,Lyndy Epdell,1.36
84275082767,Merline Lettson,1.07
27454172658,Dani Collar,3.62
23735119989,Philomena Marland,2.55
90420483841,Mortie Poskitt,1.26
98406590429,Vere Mirrlees,1.16
13050641461,Fionnula Sotheron,3.78
13192761805,Temple Marians,1.5
62934799466,Cicely Asson,3.65
86781034975,Forbes Kingsworth,4.73
01126122296,Rodie Peirazzi,2.42
38463518902,Rafi Galiero,1.34
99028443258,Eliza Chafer,2.14
64327795172,Tulley Traher,2.61
48597145053,Shurlocke Bignal,3.55
29368698820,Hollie Cutchey,1.76
47657233635,Tades Scritch,1.43
88090608765,Ileane Lidster,3.53
34127538007,Johan Baynon,3.07
01189599630,Hagan Wernham,2.86
83834383670,Ingeberg Erricker,1.17
91332945563,Felipe Younghusband,1.18
49419464547,Dominick Corrett,4.6
23492517071,Letizia Littrell,2.09
72316034549,Persis Younghusband,2.49
94253659592,Marsh Benini,3.73
64283871186,Annamaria Anthoin,2.79
68809712978,Jordan Spurdle,2.03
62246930122,Yalonda Gadesby,2.01
15746099687,Nikolaos Fawcitt,3.44
21663060617,Mitchell Philliskirk,4.89
95279681132,Mina Tampion,4.06
75410916603,Kipp Bachs,1.96
74777460276,Michele Polk,1.19
24367117842,Janine Grafom,2.03
35915074635,Pansie Connop,4.25
48917181508,Fred Perview,2.78
64765998678,Saree Doe,1.79
43459027277,Matthaeus Game,1.08
27233399609,Parsifal Caudwell,2.62
40938358449,Celine Woollam,2.73
06875393413,Cammy Spohrmann,4.83
50516242832,Susanne Baybutt,4.55
29702217273,Bax Bull,2.42
13683761671,Tilda Betteridge,2.46
91839590663,Desiri Snape,2.46
70780509197,Sheppard Durkin,1.86
03887204423,Ethelred Such,3.34
94781309486,Anette Lightwing,2.27
59342396782,Der Gimson,1.18
61797274982,Mar Legen,4.82
30997610989,Annie Couroy,4.04
70079404757,Joana Wake,1.64
53028429989,Oliviero Stoffers,3.15
24172854212,Sean Kevlin,2.9
67789715680,Elianore Sloam,2.46
10348988806,Fern Froud,1.06
26493482899,Robinson Corssen,1.01
80278977943,Pryce Megahey,3.39
02632793967,Reeba Panketh,2.52
30811381428,Darrell Lasselle,3.86
67584333651,Winn Pim,4.21
39408636198,Sydelle Douglas,2.91
52374698338,Marya Ulrik,2.62
47560875005,Abrahan Choffin,1.77
63007193845,Xenos Kielt,3.31
74356995561,Lowell Chesswas,2.03
72654382130,Carole McMenamin,1.23
78617856267,Bryn Shemmin,3.02
26284569129,Krystle Happer,4.93
45605093064,Nanni Wheelan,4.31
83624016278,Bernie Lody,4.84
32395863893,Nelie Oblein,2.0
11740421857,Olivier Stovin,2.91
70072256040,Iggy Vesque,3.12
76566423788,Maddie Enterle,4.42
54616801802,Gaye Giovannetti,2.2
95810466330,Lindsay Challace,1.41
76513008400,Krystal Craster,2.01
30983199043,Frans Gave,1.02
67821965592,Alec Unsworth,1.39
43793613419,Michaela Meese,1.16
44325522065,Nadya Malone,4.06
48765412703,Kathy Simakov,3.39
50927413537,Hugues McCarver,4.74
88163941810,Lynda Sizzey,4.87
49487333638,Ellis Gurr,4.55
85918737034,Sonnnie Blackater,2.43
08542282129,Melissa Yorkston,1.76
18038474472,Rozina Burchard,4.52
82937789923,Daryl Browse,1.73
31070260687,Bendick McGown,1.06
74227032213,Edi Cuseck,2.66
16313061108,Thom Riccardini,4.06
81653343811,Cthrine Medway,3.58
36120143346,Bunnie Seawell,1.18
83694704512,Clem Hynes,2.09
20028974095,Rennie Kemm,1.54
26946161199,Marion Bocken,4.33
26183374646,Esma Mace,2.34
05360161253,Isabella Dukes,1.48
53035848871,Zorine Krinks,1.23
36948322213,George Haggus,3.74
28128715884,Bentley Moriarty,3.88
01535762876,Isadora Kyllford,3.64
54056680769,Tobe Knotte,2.92
97292642366,Hendrick Zellner,4.77
89807151414,Pansy Brundrett,4.37
77814210101,Willi Humphries,4.21
50432624101,Karole Danielkiewicz,3.76
52329123849,Maryjane Nelmes,2.85
66514285947,Suzann Roskelly,2.13
17618687665,Jerrome Adolfsen,2.5
79569664939,Cristian Frensche,3.91
16470296889,Joseph Iacopo,3.81
72448913121,Graig Windmill,4.96
59438792947,Adolphus Holworth,4.98
15736475224,Eirena Gabits,2.55
90136749711,Gwenny Hazard,4.97
21631426933,Annissa Delong,3.78
29334648982,Sarena Boyce,3.32
25333368746,Mychal Matisoff,4.4
96704537369,David Bradock,4.42
76765635643,Lizette Yorkston,3.75
74282728351,Lilian Barszczewski,2.87
21661842996,Anna-maria Edeson,3.61
50764400135,Reade Jeppe,4.44
43458825498,Virginia Lamblin,4.82
61550175599,Evonne Deeney,3.03
86152215473,Galven Basillon,3.34
36239282619,Ossie Tolossi,2.01
47945544933,Antonius Weymouth,2.57
84859048481,Cynthie Horsburgh,4.96
02371987615,Maryann McLese,1.12
37394450170,Lenee Truder,1.32
33880305824,Erna Tivnan,4.84
76815336451,Ken Carvilla,3.61
23760301995,Melisande Hymas,1.21
31145847955,Selby Cawsy,2.98
23821991531,Bab Thompsett,2.18
52687772127,Jerome Brownbridge,3.19
16297247852,Thalia Boyington,2.47
92617391551,Geordie Shadfourth,3.72
22567589372,Adolph Bouzek,3.0
27528160442,Gilly Pickersail,1.99
09692232340,Manon Smeeth,3.93
56672162526,Bettina Groveham,1.9
42467802443,Inness Franceschi,4.56
38583644808,Debor Brouncker,4.58
48529360540,Corrinne Treker,4.45
95676795695,Laverne MacMearty,2.34
78354291479,Tannie Johananov,3.53
10655884419,Ashlie Hansill,1.28
26576531339,Maureene Geroldini,4.15
99725246608,Molly Thys,1.99
88264597136,Fawne Bambrick,4.87
28665574421,Anette Reide,2.32
61000816643,Helsa Giacopini,1.65
25510336237,Felita Calderwood,2.74
56532302616,Donetta Giraudou,1.83
44308126929,Valaree De Bruijn,2.08
38955808901,Agnese Keel,2.42
53936567343,Tiff Dumbrill,3.04
42525030955,Renae Ganderton,3.7
75145215878,Alleen Katt,4.31
65151943702,Shoshana Patry,1.73
44290018924,Gnni MacGray,2.6
73039066278,Beverlee Rafter,1.31
08443188861,Austine Cromack,1.55
90376943554,Sula Kimmons,3.9
26529934399,Welby Shepherd,1.42
79435247453,Harwell Argont,4.18
70173729674,Celene Mingus,4.72
57443375926,Liane Oxton,4.91
58365827229,Renell Ballantine,4.63
33124289304,Packston Hampton,4.81
34258413644,Damita Mewett,1.2
20578740688,Bellina St. Aubyn,3.98
85907917751,Violette Winkworth,4.12
92976818360,Danny Daily,4.03
09319085449,Samuel Spowage,3.18
04674701497,Dorella Schwandt,4.17
32701751959,Renaud McAloren,2.32
38739419730,Paolina Hooke,1.76
58528411883,Randolf Alston,2.47
32274105721,Curtis Gregori,2.13
52061260182,Maud Hollerin,4.83
32347172456,Erik Kunzler,1.92
57908662934,Fidelio Rowter,1.82
89461570255,Codi Fayerbrother,3.21
15454072911,Gwen Lockart,3.03
21182925373,Lizabeth Lammert,1.28
63810064457,Stephenie Leuren,4.87
17264506944,Clementine Saveall,2.69
17114687069,Hyacintha MacAndie,4.61
06821440482,Harrison Waber,4.06
58677404194,Paloma Belt,1.47
30186794905,Jeannine Atto,3.52
48993920681,Marji Dabney,2.64
88585031861,Ash Meas,4.7
48439734317,Leese Spire,2.95
25047943309,Rivalee Poulglais,2.97
07023498394,Minne Davie,3.62
95516721626,Constanta Woollhead,1.14
69664958437,Karlotta Harle,1.55
34662532845,Nissie Hayman,1.03
42241552964,Valentijn Lanfere,4.33
97609396617,Burk Bichard,4.07
74944869042,Benedetto Carlozzi,4.91
60878626586,Willdon Cornier,3.6
58676322754,Hansiain Emmins,4.45
20321347284,Salomi Prendeguest,4.18
42228197101,Martino Poad,2.56
98540681000,Urbanus Sigfrid,4.93
89985717964,Tobias Tomsen,3.63
85093416409,Sauveur Swett,1.21
12541322250,Alanah Ricciardi,2.73
92378619772,Wenda Lautie,3.27
02608642220,Rutter Monsey,4.05
42832137765,Prue Kohn,4.9
92924660836,Dulciana Mesias,3.58
66031378543,Ginny Browell,1.36
54857745557,Pietra Yellowlea,1.85
00452511563,Calla Crilley,4.87
99313196575,Gaby Bettesworth,4.3
15605642076,Faun Haitlie,1.81
87618024658,Debbi Pluvier,1.46
72051534492,Welsh Hebborne,1.9
42629930561,Carmine Misselbrook,3.04
84866919452,Courtney De Leek,4.15
50855732679,Stephenie Bubbear,3.36
75060500019,Doreen Claige,3.92
11999889162,Sarena Hallin,1.56
82667176743,Constancia Kilgannon,4.55
47791338529,Ignatius Dreinan,2.48
14541095082,Suki Briztman,1.02
18892012578,Anton Clash,3.47
50791140855,Liuka MacNelly,2.03
24762466543,Zachariah Andress,4.32
73784880521,Lesly Hendricks,3.25
38256707698,Aundrea Adenet,2.86
38003092848,Fonz Ferrarin,3.54
68885179773,Harriott Howler,4.93
78466084789,Lanie Tremeer,3.81
84436522651,Orella Burrass,1.15
81760021304,Heriberto Lodder,2.29
05084078568,Mohandas Legge,3.9
48261753272,Anabal Claridge,3.16
